Timestamp(Standard),CH0:Temperature(degC),CH1:Depth(dbar)
2024-01-10 03:19:13,28.627,27.703
2024-01-10 03:20:13,28.625,27.659
2024-01-10 03:21:13,28.625,27.556
2024-01-10 03:22:13,28.623,27.550
2024-01-10 03:23:13,28.621,27.651
2024-01-10 03:24:13,28.623,27.661
2024-01-10 03:25:13,28.622,27.737
2024-01-10 03:26:13,28.619,27.789
2024-01-10 03:27:13,28.620,28.015
2024-01-10 03:28:13,28.621,27.984
2024-01-10 03:29:13,28.623,27.934
2024-01-10 03:30:13,28.623,27.828
2024-01-10 03:31:13,28.622,27.755
2024-01-10 03:32:13,28.623,27.808
2024-01-10 03:33:13,28.620,27.858
2024-01-10 03:34:13,28.623,27.886
2024-01-10 03:35:13,28.622,27.958
2024-01-10 03:36:13,28.622,27.869
2024-01-10 03:37:13,28.623,28.066
2024-01-10 03:38:13,28.623,28.123
2024-01-10 03:39:13,28.618,28.142
2024-01-10 03:40:13,28.616,28.126
2024-01-10 03:41:13,28.623,28.139
2024-01-10 03:42:13,28.620,28.260
2024-01-10 03:43:12,28.618,28.422
2024-01-10 03:44:12,28.621,28.395
2024-01-10 03:45:12,28.619,28.319
2024-01-10 03:46:12,28.619,28.473
2024-01-10 03:47:12,28.621,28.436
2024-01-10 03:48:12,28.618,28.632
2024-01-10 03:49:12,28.618,28.685
2024-01-10 03:50:12,28.619,28.355
2024-01-10 03:51:12,28.621,28.450
2024-01-10 03:52:12,28.621,28.552
2024-01-10 03:53:12,28.621,28.353
2024-01-10 03:54:12,28.620,28.522
2024-01-10 03:55:11,28.618,28.554
2024-01-10 03:56:11,28.617,28.624
2024-01-10 03:57:11,28.618,28.921
2024-01-10 03:58:11,28.619,28.905
2024-01-10 03:59:11,28.617,28.895
2024-01-10 04:00:11,28.615,29.051
2024-01-10 04:01:11,28.615,29.024
2024-01-10 04:02:10,28.617,29.207
2024-01-10 04:03:10,28.618,29.223
2024-01-10 04:04:10,28.612,29.303
2024-01-10 04:05:10,28.616,29.259
2024-01-10 04:06:10,28.619,29.310
2024-01-10 04:07:10,28.617,29.417
2024-01-10 04:08:10,28.616,29.353
2024-01-10 04:09:10,28.616,29.246
2024-01-10 04:10:10,28.616,29.153
2024-01-10 04:11:10,28.614,29.246
2024-01-10 04:12:10,28.615,29.221
2024-01-10 04:13:10,28.616,29.229
2024-01-10 04:14:10,28.614,29.357
2024-01-10 04:15:10,28.614,29.338
2024-01-10 04:16:10,28.615,29.396
2024-01-10 04:17:09,28.616,29.391
2024-01-10 04:18:09,28.616,29.285
2024-01-10 04:19:09,28.616,29.421
2024-01-10 04:20:09,28.616,29.254
2024-01-10 04:21:09,28.617,29.340
2024-01-10 04:22:09,28.617,29.316
2024-01-10 04:23:09,28.616,29.385
2024-01-10 04:24:09,28.616,29.366
2024-01-10 04:25:09,28.612,29.379
2024-01-10 04:26:09,28.613,29.606
2024-01-10 04:27:09,28.616,29.636
2024-01-10 04:28:09,28.615,29.524
2024-01-10 04:29:09,28.614,29.595
2024-01-10 04:30:09,28.615,29.583
2024-01-10 04:31:09,28.614,29.541
2024-01-10 04:32:09,28.615,29.478
2024-01-10 04:33:08,28.614,29.518
2024-01-10 04:34:08,28.615,29.436
2024-01-10 04:35:08,28.614,29.439
2024-01-10 04:36:08,28.612,29.440
2024-01-10 04:37:08,28.612,29.489
2024-01-10 04:38:08,28.614,29.502
2024-01-10 04:39:08,28.613,29.315
2024-01-10 04:40:08,28.613,29.327
2024-01-10 04:41:08,28.614,29.425
2024-01-10 04:42:08,28.614,29.479
2024-01-10 04:43:08,28.614,29.548
2024-01-10 04:44:08,28.615,29.553
2024-01-10 04:45:08,28.613,29.594
2024-01-10 04:46:08,28.611,29.613
2024-01-10 04:47:08,28.615,29.562
2024-01-10 04:48:08,28.616,29.459
2024-01-10 04:49:08,28.615,29.486
2024-01-10 04:50:08,28.614,29.513
2024-01-10 04:51:08,28.615,29.383
2024-01-10 04:52:08,28.614,29.574
2024-01-10 04:53:08,28.612,29.533
2024-01-10 04:54:08,28.612,29.566
2024-01-10 04:55:08,28.612,29.551
2024-01-10 04:56:08,28.613,29.574
2024-01-10 04:57:08,28.613,29.418
2024-01-10 04:58:07,28.611,29.595
2024-01-10 04:59:07,28.613,29.622
2024-01-10 05:00:07,28.613,29.481
2024-01-10 05:01:07,28.611,29.516
2024-01-10 05:02:07,28.612,29.449
2024-01-10 05:03:07,28.611,29.373
2024-01-10 05:04:07,28.611,29.387
2024-01-10 05:05:07,28.611,29.403
2024-01-10 05:06:07,28.607,29.263
2024-01-10 05:07:07,28.603,29.243
2024-01-10 05:08:07,28.605,29.071
2024-01-10 05:09:07,28.607,29.168
2024-01-10 05:10:07,28.606,28.978
2024-01-10 05:11:07,28.607,28.951
2024-01-10 05:12:07,28.607,29.001
2024-01-10 05:13:07,28.609,28.825
2024-01-10 05:14:07,28.603,28.724
2024-01-10 05:15:06,28.605,28.694
2024-01-10 05:16:06,28.605,28.542
2024-01-10 05:17:06,28.600,28.503
2024-01-10 05:18:06,28.601,28.353
2024-01-10 05:19:06,28.602,28.215
2024-01-10 05:20:06,28.601,28.098
2024-01-10 05:21:06,28.602,28.198
2024-01-10 05:22:06,28.601,28.001
2024-01-10 05:23:06,28.602,28.071
2024-01-10 05:24:06,28.603,27.840
2024-01-10 05:25:06,28.601,27.837
2024-01-10 05:26:06,28.602,27.839
2024-01-10 05:27:06,28.602,27.716
2024-01-10 05:28:06,28.601,27.735
2024-01-10 05:29:06,28.602,27.726
2024-01-10 05:30:06,28.602,27.777
2024-01-10 05:31:06,28.603,27.748
2024-01-10 05:32:06,28.604,27.686
2024-01-10 05:33:06,28.604,27.457
2024-01-10 05:34:06,28.604,27.344
2024-01-10 05:35:06,28.604,27.402
2024-01-10 05:36:06,28.603,27.334
2024-01-10 05:37:06,28.604,27.405
2024-01-10 05:38:06,28.603,27.266
2024-01-10 05:39:06,28.604,27.203
2024-01-10 05:40:06,28.603,27.028
2024-01-10 05:41:06,28.603,27.144
2024-01-10 05:42:06,28.605,26.902
2024-01-10 05:43:06,28.603,27.027
2024-01-10 05:44:06,28.603,27.013
2024-01-10 05:45:06,28.604,26.843
2024-01-10 05:46:06,28.605,26.636
2024-01-10 05:47:06,28.605,26.595
2024-01-10 05:48:05,28.604,26.601
2024-01-10 05:49:05,28.607,26.408
2024-01-10 05:50:05,28.604,26.440
2024-01-10 05:51:05,28.605,25.983
2024-01-10 05:52:05,28.605,26.189
2024-01-10 05:53:05,28.606,26.204
2024-01-10 05:54:05,28.603,26.270
2024-01-10 05:55:05,28.603,26.111
2024-01-10 05:56:05,28.602,25.989
2024-01-10 05:57:05,28.603,25.947
2024-01-10 05:58:05,28.602,26.045
2024-01-10 05:59:05,28.604,25.858
2024-01-10 06:00:05,28.603,25.889
2024-01-10 06:01:05,28.601,25.818
2024-01-10 06:02:05,28.600,25.655
2024-01-10 06:03:05,28.601,25.928
2024-01-10 06:04:05,28.602,25.697
2024-01-10 06:05:05,28.607,25.560
2024-01-10 06:06:05,28.604,25.616
2024-01-10 06:07:05,28.607,25.572
2024-01-10 06:08:05,28.606,25.648
2024-01-10 06:09:05,28.605,25.744
2024-01-10 06:10:05,28.611,25.527
2024-01-10 06:11:05,28.611,25.674
2024-01-10 06:12:05,28.607,25.757
2024-01-10 06:13:04,28.607,25.722
2024-01-10 06:14:04,28.608,25.634
2024-01-10 06:15:04,28.605,25.663
2024-01-10 06:16:04,28.604,25.628
2024-01-10 06:17:04,28.605,25.430
2024-01-10 06:18:04,28.604,25.422
2024-01-10 06:19:04,28.608,25.378
2024-01-10 06:20:04,28.604,25.638
2024-01-10 06:21:04,28.605,25.520
2024-01-10 06:22:04,28.605,25.386
2024-01-10 06:23:04,28.605,25.394
2024-01-10 06:24:04,28.605,25.439
2024-01-10 06:25:04,28.605,25.267
2024-01-10 06:26:04,28.604,25.265
2024-01-10 06:27:04,28.606,25.437
2024-01-10 06:28:03,28.606,25.216
2024-01-10 06:29:03,28.608,25.018
2024-01-10 06:30:03,28.604,25.169
2024-01-10 06:31:03,28.604,25.283
2024-01-10 06:32:03,28.605,25.386
2024-01-10 06:33:03,28.605,25.559
2024-01-10 06:34:03,28.605,25.376
2024-01-10 06:35:03,28.603,25.343
2024-01-10 06:36:02,28.603,25.385
2024-01-10 06:37:02,28.605,25.160
2024-01-10 06:38:02,28.602,25.206
2024-01-10 06:39:02,28.605,24.948
2024-01-10 06:40:02,28.606,24.963
2024-01-10 06:41:02,28.606,25.063
2024-01-10 06:42:02,28.606,25.040
2024-01-10 06:43:02,28.605,25.136
2024-01-10 06:44:02,28.605,25.193
2024-01-10 06:45:02,28.606,25.010
2024-01-10 06:46:02,28.606,24.968
2024-01-10 06:47:02,28.607,25.144
2024-01-10 06:48:02,28.607,24.910
2024-01-10 06:49:02,28.613,24.848
2024-01-10 06:50:02,28.609,25.073
2024-01-10 06:51:02,28.609,24.798
2024-01-10 06:52:02,28.605,24.807
2024-01-10 06:53:02,28.607,24.976
2024-01-10 06:54:02,28.606,24.961
2024-01-10 06:55:02,28.613,24.644
2024-01-10 06:56:02,28.609,24.825
2024-01-10 06:57:02,28.611,24.676
2024-01-10 06:58:02,28.609,24.784
2024-01-10 06:59:02,28.607,24.595
2024-01-10 07:00:02,28.608,24.712
2024-01-10 07:01:02,28.610,24.574
2024-01-10 07:02:02,28.608,24.578
2024-01-10 07:03:01,28.608,24.456
2024-01-10 07:04:01,28.606,24.535
2024-01-10 07:05:00,28.608,24.440
2024-01-10 07:06:00,28.605,24.379
2024-01-10 07:07:00,28.608,24.162
2024-01-10 07:08:00,28.606,24.081
2024-01-10 07:09:00,28.606,24.230
2024-01-10 07:10:00,28.609,24.440
2024-01-10 07:11:00,28.609,24.804
2024-01-10 07:12:00,28.607,24.969
2024-01-10 07:13:00,28.611,25.402
2024-01-10 07:14:00,28.607,25.436
2024-01-10 07:15:00,28.610,25.623
2024-01-10 07:16:00,28.616,25.697
2024-01-10 07:17:00,28.615,26.078
2024-01-10 07:18:00,28.610,26.270
2024-01-10 07:19:00,28.608,26.332
2024-01-10 07:20:00,28.610,26.444
2024-01-10 07:21:00,28.607,26.646
2024-01-10 07:22:00,28.605,26.964
2024-01-10 07:23:00,28.606,27.026
2024-01-10 07:24:00,28.607,27.072
2024-01-10 07:25:00,28.608,27.106
2024-01-10 07:26:00,28.608,27.171
2024-01-10 07:27:00,28.609,27.417
2024-01-10 07:27:59,28.607,27.495
2024-01-10 07:28:59,28.610,27.669
2024-01-10 07:29:59,28.605,27.846
2024-01-10 07:30:59,28.610,27.998
2024-01-10 07:31:59,28.609,28.099
2024-01-10 07:32:59,28.607,28.389
2024-01-10 07:33:59,28.606,28.571
2024-01-10 07:34:59,28.609,28.781
2024-01-10 07:35:59,28.611,28.875
2024-01-10 07:36:59,28.608,29.010
2024-01-10 07:37:59,28.609,29.128
2024-01-10 07:38:59,28.608,29.242
2024-01-10 07:39:58,28.610,29.380
2024-01-10 07:40:58,28.609,29.717
2024-01-10 07:41:58,28.609,29.780
2024-01-10 07:42:58,28.607,30.184
2024-01-10 07:43:58,28.608,30.426
2024-01-10 07:44:58,28.607,30.423
2024-01-10 07:45:58,28.606,30.703
2024-01-10 07:46:58,28.605,30.791
2024-01-10 07:47:58,28.607,30.824
2024-01-10 07:48:58,28.605,31.093
2024-01-10 07:49:58,28.605,31.272
2024-01-10 07:50:58,28.608,31.202
2024-01-10 07:51:58,28.608,31.536
2024-01-10 07:52:58,28.613,31.434
2024-01-10 07:53:58,28.611,31.639
2024-01-10 07:54:58,28.608,31.715
2024-01-10 07:55:58,28.604,31.849
2024-01-10 07:56:58,28.602,31.943
2024-01-10 07:57:58,28.606,32.165
2024-01-10 07:58:58,28.603,32.266
2024-01-10 07:59:58,28.597,32.499
2024-01-10 08:00:58,28.598,32.691
2024-01-10 08:01:58,28.597,32.966
2024-01-10 08:02:58,28.601,33.038
2024-01-10 08:03:58,28.611,33.380
2024-01-10 08:04:58,28.612,33.493
2024-01-10 08:05:58,28.609,33.734
2024-01-10 08:06:58,28.606,33.975
2024-01-10 08:07:58,28.611,34.091
2024-01-10 08:08:58,28.616,34.250
2024-01-10 08:09:58,28.613,34.511
2024-01-10 08:10:57,28.615,34.466
2024-01-10 08:11:57,28.613,34.561
2024-01-10 08:12:57,28.613,34.706
2024-01-10 08:13:57,28.611,34.662
2024-01-10 08:14:57,28.596,34.812
2024-01-10 08:15:57,28.581,35.126
2024-01-10 08:16:57,28.605,35.278
2024-01-10 08:17:57,28.602,35.516
2024-01-10 08:18:57,28.608,35.528
2024-01-10 08:19:57,28.602,35.692
2024-01-10 08:20:57,28.605,35.670
2024-01-10 08:21:57,28.598,35.742
2024-01-10 08:22:57,28.552,35.859
2024-01-10 08:23:57,28.529,35.771
2024-01-10 08:24:57,28.501,35.235
2024-01-10 08:25:57,28.571,33.875
2024-01-10 08:26:57,28.604,32.281
2024-01-10 08:27:57,28.611,30.803
2024-01-10 08:28:57,28.616,29.375
2024-01-10 08:29:57,28.612,28.509
2024-01-10 08:30:57,28.613,28.622
2024-01-10 08:31:57,28.613,28.266
2024-01-10 08:32:56,28.608,27.373
2024-01-10 08:33:56,28.617,26.608
2024-01-10 08:34:56,28.610,25.948
2024-01-10 08:35:56,28.617,25.695
2024-01-10 08:36:56,28.622,25.973
2024-01-10 08:37:56,28.623,26.995
2024-01-10 08:38:56,28.619,27.028
2024-01-10 08:39:56,28.618,26.589
2024-01-10 08:40:56,28.615,25.173
2024-01-10 08:41:56,28.614,26.446
2024-01-10 08:42:56,28.613,26.136
2024-01-10 08:43:56,28.621,26.149
2024-01-10 08:44:56,28.626,26.134
2024-01-10 08:45:56,28.626,26.431
2024-01-10 08:46:56,28.618,26.552
2024-01-10 08:47:56,28.618,26.142
2024-01-10 08:48:56,28.621,25.537
2024-01-10 08:49:56,28.620,24.944
2024-01-10 08:50:56,28.622,24.111
2024-01-10 08:51:56,28.622,24.099
2024-01-10 08:52:56,28.625,24.240
2024-01-10 08:53:56,28.624,24.399
2024-01-10 08:54:56,28.622,24.967
2024-01-10 08:55:56,28.622,24.245
2024-01-10 08:56:56,28.620,22.909
2024-01-10 08:57:56,28.619,15.969
2024-01-10 08:58:56,27.188,0.235

# <WISENS>
# 	<SENSOR eH0="Wisens TD 1000m" eH1="Data Logger" eH2="0x561F" eH3="1.1.17" eH4="2"/>
# 	<COMMENT eX0="NKE_WiSens_TD1000_561F"/>
# 	<STATUS eS0="7.5 %" eS1="90.4 %" eS2="LSH14 light"/>
# 	<CHANNEL_7 eC0="Temperature" eC1="degC" eC2=".3f" eC3="50" eC4="100">
# 		<CALIBRATION>
# 			<TYPE eT0="Bennett" eC0="3.61342618e-03" eC1="2.61884678e-04" eC2="3.01515851e-06" eC3="2.14505575e-07"/>
# 			<POINT_1 eP0="34.8135" eP1="24183.0"/>
# 			<POINT_2 eP0="29.8349" eP1="29810.0"/>
# 			<POINT_3 eP0="24.9117" eP1="36883.0"/>
# 			<POINT_4 eP0="20.0254" eP1="45849.0"/>
# 			<POINT_5 eP0="15.1448" eP1="57339.0"/>
# 			<POINT_6 eP0="10.2034" eP1="72403.0"/>
# 			<POINT_7 eP0="5.1141" eP1="92741.0"/>
# 		</CALIBRATION>
# 	</CHANNEL_7>
# 	<CHANNEL_4 eC0="Depth" eC1="dbar" eC2=".3f" eC3="50" eC4="100">
# 		<CALIBRATION>
# 			<TYPE eT0="Multipoint"/>
# 			<POINT_1 eP0="0.2460" eP1="6110.0"/>
# 			<POINT_2 eP0="49.4070" eP1="9826.0"/>
# 			<POINT_3 eP0="99.4670" eP1="13624.0"/>
# 			<POINT_4 eP0="149.6730" eP1="17445.0"/>
# 			<POINT_5 eP0="200.6800" eP1="21320.0"/>
# 			<POINT_6 eP0="302.0700" eP1="29024.0"/>
# 			<POINT_7 eP0="399.8870" eP1="36466.0"/>
# 			<POINT_8 eP0="497.1750" eP1="43865.0"/>
# 			<POINT_9 eP0="598.7120" eP1="51595.0"/>
# 			<POINT_10 eP0="698.9540" eP1="59219.0"/>
# 			<POINT_11 eP0="800.4270" eP1="66947.0"/>
# 			<POINT_12 eP0="897.8680" eP1="74362.0"/>
# 			<POINT_13 eP0="996.8490" eP1="81897.0"/>
# 		</CALIBRATION>
# 	</CHANNEL_4>
# 	<MEASURE>
# 		<SAMPLING eS0="Continuous"/>
# 		<START eS0="Condition" eS1="Depth" eS2="Sup" eS3="5.000" eS4="1 s"/>
# 		<STOP eS0="Condition" eS1="Depth" eS2="Inf" eS3="4.900"/>
# 	</MEASURE>
# 	<EXPORT eX0="Standard (yyyy-mm-dd hh:mm:ss)" eX1="." eX2=","/>
# 	<DATA eD0="1 min" eD1="2024-01-09T16:21:34" eD2="2024-01-10T08:58:56" eD3="999"/>
# </WISENS>
